timestamp,latitude,longitude,region,shoreline_position,erosion_rate,accretion_rate,net_shoreline_change,beach_width,beach_volume,dune_height,dune_width,cliff_retreat_rate,rock_strength,sediment_grain_size,sediment_composition,sand_supply,sediment_transport_rate,longshore_transport_rate,cross_shore_transport_rate,wave_height,wave_period,wave_direction,wave_energy,tidal_range,storm_surge_frequency,wind_speed,wind_direction,rainfall_intensity,runoff_volume,sea_level_rise,relative_sea_level_change,subsidence_rate,vegetation_cover,vegetation_health,root_density,bioturbation_index,human_activity,coastal_development,tourist_traffic,seawall_presence,seawall_condition,groyn_presence,beach_nourishment,protection_effectiveness,vulnerability_index,risk_assessment,economic_value,infrastructure_at_risk,property_damage_risk,evacuation_plan,community_preparedness,erosion_prediction_1_year,erosion_prediction_5_year,erosion_prediction_10_year,adaptation_cost,cost_benefit_ratio,monitoring_frequency,data_reliability,battery_level,signal_strength
2025-08-19T01:50:15.755Z,23.0329,72.5490,Ahmedabad Coast,69.94,1.471,0.468,-0.944,32.35,646.99,5.17,17.33,0.660,57.80,0.359,Sand,46.76,33.71,58.74,16.85,3.97,12.51,169.7,553.54,1.94,0.185,36.65,220.2,46.41,19.39,4.30,4.19,1.111,44.46,Fair,44.78,0.564,High,0.437,38.78,Present,Good,Present,None,0.318,0.570,High,638278.21,Roads,301434.82,Standby,Low,1.99,6.80,16.94,1371776.81,1.66,Daily,0.916,92.0,-19.6
2025-08-19T01:20:15.755Z,22.2715,71.1831,Gujarat Coast,86.89,0.790,0.828,0.310,42.52,850.32,6.90,19.70,0.211,47.43,0.311,Silt,60.31,13.20,34.45,6.60,2.26,8.63,164.7,211.19,2.21,0.085,22.92,233.4,56.18,9.23,3.79,3.39,0.280,64.75,Good,55.43,0.444,Low,0.130,18.45,Absent,N/A,Absent,None,0.900,0.231,Moderate,841610.78,None,131991.02,Standby,High,1.00,3.17,8.82,649169.03,2.03,Monthly,0.942,69.8,-26.1
2025-08-19T00:50:15.755Z,21.6289,69.6205,Porbandar,68.95,1.516,0.411,-1.017,31.75,635.02,5.30,16.59,0.498,57.66,0.206,Clay,45.96,31.14,55.80,15.57,3.69,10.83,157.5,498.25,2.33,0.230,33.68,185.7,58.74,19.99,4.20,4.20,1.239,42.76,Fair,42.68,0.526,High,0.406,39.98,Present,Good,Present,None,0.302,0.526,High,626311.71,Roads,311406.91,Standby,Low,1.49,6.02,16.00,1020736.78,1.45,Daily,0.892,95.5,-20.3
2025-08-19T00:20:15.755Z,22.2253,68.9829,Dwarka,82.05,1.013,0.869,-0.048,39.61,792.29,6.79,18.47,0.289,59.32,0.210,Clay,56.44,18.04,46.76,9.02,2.64,9.49,187.9,288.57,2.03,0.092,25.82,220.9,43.81,12.13,3.54,3.93,0.786,58.19,Good,57.96,0.474,Moderate,0.326,24.26,Absent,N/A,Absent,None,0.900,0.373,Moderate,783576.23,None,180353.14,Standby,Moderate,0.81,5.28,8.70,683445.96,1.76,Weekly,0.963,65.4,-33.4
2025-08-18T23:50:15.755Z,22.4477,70.0639,Jamnagar,61.58,1.955,0.187,-1.562,27.33,546.65,4.99,12.37,0.616,51.63,0.375,Sand,40.07,38.50,60.45,19.25,4.28,11.73,179.7,616.08,2.35,0.188,38.10,191.7,61.60,24.41,4.48,4.58,1.719,45.64,Fair,34.54,0.619,High,0.549,48.82,Present,Fair,Present,None,0.184,0.705,Critical,537942.34,Buildings,385048.05,Active,Low,2.55,8.34,21.38,1540721.51,1.23,Daily,0.877,84.8,-23.0
2025-08-18T23:20:15.755Z,21.7748,72.1429,Bhavnagar,57.38,1.962,0.116,-1.873,24.81,496.22,4.36,12.27,0.734,47.11,0.257,Clay,36.71,43.73,66.63,21.86,4.72,14.07,183.6,703.70,2.15,0.249,41.64,242.3,46.76,26.93,4.64,4.55,1.703,37.68,Fair,40.67,0.659,High,0.519,53.86,Present,Poor,Present,None,0.117,0.754,Critical,487514.67,Buildings,427071.11,Active,Low,2.83,10.38,19.74,1948604.72,1.16,Daily,0.958,69.3,-18.5
2025-08-18T22:50:15.755Z,20.9214,70.2113,Veraval,96.35,0.429,1.059,1.011,48.19,963.88,7.38,23.23,0.060,55.99,0.346,Mixed,67.88,3.74,27.27,1.87,1.50,8.83,180.1,59.77,2.03,0.033,17.24,229.7,54.53,3.55,3.58,3.44,-0.004,82.84,Excellent,65.51,0.296,Low,-0.038,7.10,Absent,N/A,Absent,None,0.900,0.058,Low,955175.01,None,37354.16,Standby,High,0.07,2.17,1.53,195703.76,2.39,Monthly,0.872,96.4,-22.6
2025-08-18T22:20:15.755Z,23.0127,72.5529,Ahmedabad Coast,99.63,0.641,1.192,1.254,50.16,1003.28,8.36,24.08,0.390,57.23,0.285,Gravel,70.51,8.12,36.46,4.06,2.00,7.72,188.6,160.53,2.17,-0.021,22.94,224.5,58.31,1.58,3.14,3.27,-0.015,74.83,Excellent,70.21,0.285,Low,-0.051,3.16,Absent,N/A,Absent,None,0.900,-0.041,Low,994570.68,None,4524.44,Standby,High,0.24,0.08,2.59,-145598.15,2.65,Monthly,0.915,86.6,-30.5
2025-08-18T21:50:15.755Z,22.2345,71.1755,Gujarat Coast,86.01,0.520,0.907,0.246,41.99,839.81,6.58,21.47,0.225,58.96,0.256,Silt,59.61,14.07,36.78,7.04,2.33,10.30,168.7,225.19,1.77,0.077,23.44,249.8,48.35,9.75,3.63,3.75,0.633,72.51,Good,56.94,0.455,Low,0.169,19.50,Absent,N/A,Absent,None,0.900,0.214,Moderate,831103.77,None,140746.86,Standby,High,1.12,3.86,6.73,693094.83,1.88,Monthly,0.886,66.4,-19.8
2025-08-18T21:20:15.755Z,21.6636,69.6055,Porbandar,86.26,0.866,0.997,0.264,42.14,842.78,6.49,22.15,0.221,51.39,0.378,Clay,59.81,13.83,42.78,6.91,2.31,10.39,181.2,221.24,1.88,0.114,23.30,218.1,60.70,9.60,3.97,3.66,0.576,62.42,Good,58.81,0.366,Low,0.172,19.21,Absent,N/A,Present,Recent,0.900,0.224,Moderate,834070.99,None,138274.17,Standby,High,0.74,2.52,6.46,760203.27,2.31,Monthly,0.965,97.9,-24.5
2025-08-18T20:50:15.755Z,22.2178,68.9784,Dwarka,57.78,1.887,0.084,-1.844,25.05,501.01,4.78,13.16,0.677,58.40,0.271,Sand,37.02,42.31,61.61,21.15,4.58,13.15,153.6,676.93,2.38,0.243,40.38,203.3,43.74,26.69,4.22,4.45,1.831,38.00,Fair,34.49,0.661,High,0.651,53.38,Present,Poor,Absent,Recent,0.123,0.727,Critical,492303.93,Buildings,423080.06,Active,Low,2.10,9.03,23.02,1619840.96,1.13,Daily,0.957,95.7,-27.3
2025-08-18T20:20:15.755Z,22.4604,70.0484,Jamnagar,51.84,2.609,0.039,-2.283,21.49,429.75,4.52,9.37,0.772,41.67,0.356,Sand,32.27,48.25,68.77,24.12,5.06,14.18,168.3,771.94,1.91,0.303,43.95,199.3,50.77,30.25,4.64,4.89,2.030,30.27,Fair,32.30,0.689,High,0.593,60.51,Present,Poor,Absent,None,0.028,0.866,Critical,421041.83,Buildings,482465.14,Active,Low,2.73,10.79,26.53,1737878.24,0.92,Daily,0.852,73.4,-19.6
2025-08-18T19:50:15.755Z,21.7654,72.1387,Bhavnagar,69.82,1.522,0.340,-0.952,32.28,645.54,5.92,14.89,0.484,50.98,0.385,Coral,46.66,30.26,58.23,15.13,3.62,12.28,171.6,484.22,1.95,0.208,33.16,244.9,46.95,19.46,3.85,4.12,1.022,53.06,Fair,42.41,0.526,High,0.491,38.93,Present,Good,Absent,None,0.316,0.563,High,636834.68,Roads,302637.76,Standby,Low,1.82,5.93,14.19,1156449.66,1.78,Daily,0.875,65.5,-20.5
2025-08-18T19:20:15.755Z,20.8988,70.1848,Veraval,64.42,1.955,0.445,-1.352,29.04,580.74,4.82,12.88,0.571,58.45,0.235,Gravel,42.34,35.66,64.98,17.83,4.05,11.69,193.2,570.63,2.35,0.200,36.40,213.8,49.49,22.70,4.22,4.29,1.672,38.12,Fair,45.87,0.553,High,0.425,45.41,Present,Fair,Absent,Recent,0.229,0.685,High,572028.03,Buildings,356643.31,Active,Low,1.70,7.67,19.69,1306229.24,1.49,Daily,0.994,81.6,-33.8
2025-08-18T18:50:15.756Z,23.0355,72.5931,Ahmedabad Coast,90.73,0.725,0.919,0.595,44.82,896.42,6.86,21.79,0.459,49.00,0.318,Silt,63.38,15.54,30.14,7.77,2.57,8.78,179.6,273.42,2.36,0.090,26.80,245.5,53.70,6.92,3.48,3.41,0.215,71.86,Excellent,58.22,0.365,Low,0.110,13.84,Absent,N/A,Present,None,0.900,0.175,Low,887711.86,None,93573.45,Standby,High,0.37,0.75,6.72,230804.97,2.45,Monthly,0.897,77.7,-30.2
2025-08-18T18:20:15.756Z,22.2792,71.1690,Gujarat Coast,56.69,2.345,0.185,-1.924,24.40,487.93,4.62,12.33,0.694,56.71,0.308,Mixed,36.15,43.40,71.05,21.70,4.67,12.50,166.2,694.37,2.18,0.260,41.04,180.8,47.08,27.34,4.27,4.69,1.560,42.75,Fair,37.70,0.608,High,0.675,54.69,Present,Poor,Absent,None,0.106,0.758,Critical,479225.14,Buildings,433979.05,Active,Low,2.47,10.50,23.09,1847849.41,1.14,Daily,0.894,82.9,-13.5
2025-08-18T17:50:15.756Z,21.6636,69.6311,Porbandar,98.79,-0.150,1.265,1.191,49.65,993.10,7.76,24.82,0.021,45.64,0.209,Clay,69.83,1.30,29.23,0.65,1.30,8.21,190.8,20.81,2.24,-0.016,15.78,252.4,55.82,2.09,3.64,3.29,0.041,85.92,Excellent,69.91,0.298,Low,0.094,4.17,Absent,N/A,Absent,None,0.900,0.045,Low,984390.44,None,13007.97,Standby,High,-0.32,-0.51,-0.89,-101953.02,2.44,Monthly,0.983,71.2,-10.1
2025-08-18T17:20:15.756Z,22.2171,68.9477,Dwarka,52.48,2.215,0.032,-2.236,21.87,437.47,3.83,10.44,0.762,42.10,0.299,Clay,32.79,47.60,69.06,23.80,5.01,13.10,168.0,761.64,1.99,0.335,43.56,202.5,59.98,29.87,4.33,4.52,1.901,36.59,Fair,36.78,0.664,High,0.694,59.74,Present,Poor,Absent,None,0.038,0.817,Critical,428766.81,Buildings,476027.66,Active,Low,2.87,11.63,23.99,1844216.83,0.86,Daily,0.880,84.9,-23.3
2025-08-18T16:50:15.756Z,22.4928,70.0363,Jamnagar,53.98,2.821,0.006,-2.125,22.77,455.46,3.95,10.66,1.028,49.63,0.222,Coral,33.99,51.92,67.94,25.96,5.47,13.34,195.8,853.90,1.80,0.287,48.47,205.5,48.34,28.97,4.42,4.37,1.870,32.53,Fair,32.17,0.707,High,0.689,57.94,Present,Poor,Present,None,0.062,0.837,Critical,446756.26,Buildings,461036.45,Active,Low,2.45,11.34,23.35,1778566.57,0.92,Daily,0.927,65.0,-29.9
2025-08-18T16:20:15.756Z,21.7416,72.1476,Bhavnagar,74.46,1.446,0.571,-0.609,35.06,701.22,5.94,17.66,0.410,55.59,0.335,Sand,50.37,25.62,48.96,12.81,3.25,11.04,204.2,409.99,2.04,0.141,30.37,181.9,62.07,16.68,4.02,4.14,1.265,54.26,Good,51.61,0.533,Moderate,0.296,33.36,Absent,N/A,Present,None,0.900,0.450,High,692510.99,Roads,256240.84,Standby,Moderate,1.94,5.49,15.04,1224148.62,1.70,Weekly,0.903,62.0,-32.5
2025-08-18T15:50:15.756Z,20.9209,70.1864,Veraval,89.03,0.783,0.950,0.469,43.80,876.05,7.25,23.02,0.577,50.91,0.226,Sand,62.03,19.06,35.36,9.53,2.88,10.06,176.8,336.95,1.73,0.058,29.64,247.1,51.69,7.94,3.46,3.60,0.216,73.72,Good,57.72,0.415,Low,0.063,15.88,Absent,N/A,Absent,None,0.900,0.238,Low,867338.70,None,110551.08,Standby,High,0.18,1.99,5.95,573021.87,1.92,Monthly,0.983,88.2,-19.4
2025-08-18T15:20:15.756Z,23.0341,72.5752,Ahmedabad Coast,90.24,0.399,0.880,0.558,44.53,890.53,6.81,22.99,0.158,50.04,0.383,Coral,62.99,9.85,33.67,4.92,1.99,9.43,178.1,157.57,1.93,0.087,20.91,258.3,54.39,7.21,3.62,3.40,0.395,70.74,Excellent,57.44,0.368,Low,0.055,14.43,Absent,N/A,Absent,Recent,0.900,0.223,Low,881822.51,None,98481.24,Standby,High,1.06,2.03,6.23,582143.76,1.98,Monthly,0.905,85.0,-25.2
2025-08-18T14:50:15.756Z,22.2706,71.1685,Gujarat Coast,91.04,0.761,1.025,0.618,45.01,900.20,7.70,22.16,0.325,55.45,0.297,Clay,63.64,12.65,38.05,6.33,2.28,9.44,203.9,216.84,2.42,0.103,24.03,250.4,57.58,6.73,3.77,3.41,0.163,75.85,Excellent,58.87,0.336,Low,0.127,13.46,Absent,N/A,Absent,None,0.900,0.182,Low,891494.73,None,90421.06,Standby,High,0.88,2.11,5.54,180135.15,2.13,Monthly,0.935,91.8,-23.6
2025-08-18T14:20:15.756Z,21.6348,69.6052,Porbandar,57.58,2.002,0.171,-1.858,24.93,498.62,4.25,13.74,0.680,40.98,0.285,Clay,36.86,42.51,62.24,21.25,4.60,13.22,180.1,680.12,1.88,0.257,40.50,218.3,58.78,26.81,4.51,4.50,1.718,41.28,Fair,33.03,0.627,High,0.557,53.62,Present,Poor,Present,None,0.120,0.787,Critical,489910.76,Buildings,425074.37,Active,Low,2.34,9.13,20.83,1919783.04,1.46,Daily,0.932,85.9,-28.0
2025-08-18T13:50:15.756Z,22.2264,68.9601,Dwarka,51.92,2.234,0.066,-2.277,21.53,430.68,3.72,9.38,0.771,54.72,0.257,Silt,32.34,48.17,70.86,24.08,5.05,13.26,150.1,770.70,2.14,0.295,43.90,205.4,49.39,30.21,4.64,4.78,2.171,26.74,Fair,29.25,0.719,High,0.764,60.41,Present,Poor,Absent,None,0.029,0.878,Critical,421975.91,Buildings,481686.75,Active,Low,2.58,11.05,22.93,1704309.55,0.89,Daily,0.900,89.3,-31.4
2025-08-18T13:20:15.756Z,22.4836,70.0752,Jamnagar,81.03,1.201,0.748,-0.123,39.00,779.98,6.97,20.20,0.305,54.29,0.297,Gravel,55.62,19.06,42.53,9.53,2.72,9.57,173.2,304.97,2.40,0.155,26.44,193.2,52.12,12.74,3.75,3.60,0.813,56.85,Good,58.49,0.442,Moderate,0.352,25.48,Absent,N/A,Present,None,0.900,0.318,Moderate,771274.91,None,190604.24,Standby,Moderate,1.14,5.31,11.92,968638.34,1.84,Weekly,0.885,87.8,-26.8
2025-08-18T12:50:15.756Z,21.7672,72.1391,Bhavnagar,71.53,1.234,0.572,-0.826,33.30,666.04,5.54,15.00,0.457,49.28,0.386,Clay,48.03,28.56,57.52,14.28,3.48,10.74,193.3,456.89,2.42,0.173,32.13,241.2,48.53,18.44,4.17,4.06,1.323,54.69,Good,51.06,0.521,Moderate,0.424,36.88,Absent,N/A,Absent,None,0.900,0.472,High,657333.57,Roads,285555.36,Standby,Moderate,2.17,5.66,12.08,1170190.82,1.59,Weekly,0.943,88.1,-10.1
2025-08-18T12:20:15.756Z,20.9394,70.2045,Veraval,91.61,0.384,1.120,0.659,45.35,906.92,7.35,22.58,0.136,46.82,0.270,Mixed,64.09,8.48,35.74,4.24,1.88,8.85,178.7,135.71,2.00,0.036,20.09,221.8,58.95,6.40,3.73,3.66,0.210,75.16,Excellent,63.19,0.393,Low,0.048,12.79,Absent,N/A,Absent,Recent,0.900,0.161,Low,898216.43,None,84819.64,Standby,High,0.68,3.01,5.70,423615.43,2.44,Monthly,0.937,77.2,-31.1
2025-08-18T11:50:15.756Z,23.0179,72.5643,Ahmedabad Coast,57.55,2.334,0.053,-1.861,24.91,498.26,4.67,13.08,0.681,42.33,0.263,Clay,36.84,42.54,63.52,21.27,4.60,13.53,164.4,680.59,2.16,0.305,40.52,201.1,45.55,26.83,4.46,4.24,1.902,36.81,Fair,37.85,0.664,High,0.570,53.66,Present,Poor,Absent,None,0.119,0.785,Critical,489555.32,Buildings,425370.57,Active,Low,2.51,11.64,22.33,1480149.38,1.17,Daily,0.985,68.7,-30.5
2025-08-18T11:20:15.756Z,22.2483,71.1981,Gujarat Coast,94.40,0.301,1.054,0.866,47.02,940.46,7.42,22.06,0.091,54.31,0.281,Sand,66.32,5.69,30.43,2.84,1.65,8.09,182.0,90.99,2.22,-0.001,18.41,221.8,55.77,4.72,3.59,3.61,0.216,76.58,Excellent,70.22,0.349,Low,0.048,9.44,Absent,N/A,Absent,None,0.900,0.133,Low,931755.61,None,56870.33,Standby,High,0.73,1.51,3.92,247852.56,2.45,Monthly,0.971,98.3,-16.6
2025-08-18T10:50:15.756Z,21.6280,69.6437,Porbandar,57.09,2.111,0.260,-1.895,24.64,492.72,4.21,13.11,0.688,49.01,0.312,Coral,36.47,43.00,65.52,21.50,4.64,12.23,162.5,687.99,1.99,0.305,40.80,194.5,56.70,27.11,4.42,4.32,1.766,37.14,Fair,35.45,0.642,High,0.555,54.21,Present,Poor,Absent,None,0.112,0.808,Critical,484009.21,Buildings,429992.33,Active,Low,2.64,11.21,19.35,1771376.01,1.33,Daily,0.921,72.1,-31.3
2025-08-18T10:20:15.756Z,22.2479,68.9598,Dwarka,77.93,1.011,0.809,-0.353,37.14,742.76,6.45,19.20,0.355,55.18,0.248,Silt,53.14,22.16,41.76,11.08,2.97,9.94,187.7,354.59,1.73,0.179,28.30,208.4,49.72,14.60,3.47,3.80,0.819,52.62,Good,56.89,0.457,Moderate,0.237,29.21,Absent,N/A,Absent,None,0.900,0.420,Moderate,734057.15,Roads,221619.04,Standby,Moderate,0.95,4.38,11.30,1062864.29,1.59,Weekly,0.905,97.0,-15.8
2025-08-18T09:50:15.756Z,22.4463,70.0385,Jamnagar,64.10,1.819,0.474,-1.376,28.84,576.87,4.92,13.09,0.576,40.61,0.302,Clay,42.08,35.99,60.73,17.99,4.08,12.35,192.6,575.79,2.38,0.185,36.59,239.4,50.70,22.90,4.68,4.13,1.672,38.14,Fair,44.70,0.552,High,0.445,45.80,Present,Fair,Absent,Recent,0.224,0.649,High,568158.58,Buildings,359867.85,Active,Low,2.50,9.66,19.96,1549538.92,1.43,Daily,0.952,69.9,-26.8
2025-08-18T09:20:15.756Z,21.7466,72.1336,Bhavnagar,72.17,1.355,0.570,-0.779,33.69,673.75,5.56,15.28,0.447,54.48,0.314,Silt,48.54,27.91,57.87,13.96,3.43,10.63,209.2,446.62,2.17,0.125,31.75,194.2,57.29,18.05,4.14,3.85,1.000,52.54,Good,51.89,0.543,Moderate,0.344,36.11,Absent,N/A,Absent,None,0.900,0.487,High,665037.83,Roads,279135.14,Standby,Moderate,1.67,5.73,12.78,1343318.27,1.74,Weekly,0.971,60.6,-30.1
2025-08-18T08:50:15.756Z,20.9153,70.2034,Veraval,85.70,0.950,0.712,0.222,41.80,836.02,6.64,21.37,0.230,53.26,0.313,Gravel,59.36,14.39,44.86,7.20,2.35,10.68,153.0,230.25,2.18,0.124,23.63,210.7,56.11,9.94,3.27,3.80,0.778,63.78,Good,61.54,0.458,Low,0.188,19.88,Absent,N/A,Absent,None,0.900,0.265,Moderate,827314.99,None,143904.17,Standby,High,0.92,3.54,7.71,708319.52,2.29,Monthly,0.866,64.0,-11.7
2025-08-18T08:20:15.756Z,23.0367,72.5534,Ahmedabad Coast,87.94,0.373,0.806,0.388,43.15,862.91,7.28,22.75,0.194,56.84,0.253,Gravel,61.15,12.15,43.81,6.08,2.17,10.39,207.9,194.40,2.04,0.031,22.29,217.1,46.17,8.60,3.67,3.68,0.441,69.84,Good,62.82,0.373,Low,0.081,17.19,Absent,N/A,Absent,Recent,0.900,0.261,Low,854198.92,None,121500.90,Standby,High,0.98,4.31,7.52,735686.19,1.99,Monthly,0.995,91.0,-15.8
2025-08-18T07:50:15.756Z,22.2605,71.2119,Gujarat Coast,74.57,1.234,0.707,-0.601,35.12,702.46,5.75,16.51,0.408,49.49,0.301,Clay,50.45,25.52,50.80,12.76,3.24,11.23,188.8,408.33,2.06,0.165,30.31,250.0,62.54,16.62,3.99,4.13,1.069,48.90,Good,47.78,0.502,Moderate,0.288,33.24,Absent,N/A,Absent,None,0.900,0.445,High,693751.17,Roads,255207.35,Standby,Moderate,1.25,7.51,13.56,927451.17,1.72,Weekly,0.886,97.0,-22.9
2025-08-18T07:20:15.756Z,21.6432,69.6429,Porbandar,98.41,0.459,1.296,1.163,49.43,988.53,7.94,23.97,0.437,51.17,0.365,Clay,69.53,9.89,25.10,4.94,2.16,9.09,165.2,191.01,2.24,-0.019,24.21,230.7,61.11,2.32,3.12,3.40,0.250,78.15,Excellent,65.78,0.278,Low,-0.035,4.63,Absent,N/A,Present,None,0.900,0.071,Low,979818.32,None,16818.06,Standby,High,0.04,0.75,-0.69,-54129.95,2.43,Monthly,0.898,97.6,-29.4
2025-08-18T06:50:15.756Z,22.2576,68.9709,Dwarka,50.68,2.610,-0.025,-2.369,20.79,415.79,4.11,11.49,0.791,55.77,0.314,Gravel,31.34,49.41,72.87,24.71,5.15,14.78,163.4,790.56,2.38,0.309,44.65,202.5,53.66,30.95,5.04,4.70,1.806,26.48,Fair,34.57,0.732,High,0.769,61.90,Present,Poor,Absent,None,0.009,0.897,Critical,407079.70,Buildings,494100.25,Active,Low,2.80,11.38,24.60,2041105.82,0.78,Daily,0.987,96.2,-17.7
2025-08-18T06:20:15.756Z,22.4776,70.0781,Jamnagar,64.99,1.764,0.274,-1.310,29.38,587.52,5.29,13.60,0.668,54.45,0.388,Mixed,42.79,37.23,64.90,18.61,4.22,12.40,179.3,604.20,1.73,0.227,38.19,221.3,46.49,22.37,4.51,4.17,1.563,46.89,Fair,44.02,0.560,High,0.519,44.73,Present,Fair,Absent,Recent,0.238,0.606,High,578815.80,Buildings,350986.84,Active,Low,2.11,7.58,18.47,1197625.19,1.30,Daily,0.856,76.7,-18.4
2025-08-18T05:50:15.756Z,21.7576,72.1627,Bhavnagar,94.03,0.290,0.927,0.839,46.80,936.07,7.30,22.11,0.097,52.79,0.364,Sand,66.03,6.05,37.23,3.03,1.68,8.14,194.1,96.85,1.83,0.022,18.63,250.1,59.61,4.94,3.04,3.44,0.062,73.74,Excellent,63.58,0.393,Low,0.051,9.88,Absent,N/A,Present,Recent,0.900,0.107,Low,927363.64,None,60530.30,Standby,High,0.73,2.20,4.72,243110.68,2.25,Monthly,0.944,82.9,-21.8
2025-08-18T05:20:15.756Z,20.9313,70.2182,Veraval,100.02,-0.175,1.222,1.282,50.40,1007.91,7.97,25.79,0.001,57.99,0.353,Clay,70.82,0.07,33.01,0.03,1.21,7.67,198.9,1.06,2.13,0.046,15.04,221.5,56.52,1.35,3.35,3.00,-0.011,75.41,Excellent,71.65,0.263,Low,0.046,2.69,Absent,N/A,Present,None,0.900,0.023,Low,999206.25,None,661.46,Standby,High,0.49,0.20,1.25,203172.73,2.54,Monthly,0.998,62.5,-13.4
2025-08-18T04:50:15.756Z,23.0097,72.5584,Ahmedabad Coast,89.38,0.426,1.083,0.495,44.01,880.22,7.55,21.20,0.171,43.06,0.228,Sand,62.31,10.71,45.26,5.35,2.06,9.30,180.4,171.31,2.11,0.096,21.42,227.3,50.84,7.73,3.34,3.63,0.623,76.62,Good,64.99,0.361,Low,0.199,15.46,Absent,N/A,Present,None,0.900,0.174,Low,871516.09,None,107069.92,Standby,High,0.34,3.45,7.51,521422.35,2.13,Monthly,0.866,67.9,-16.8
2025-08-18T04:20:15.756Z,22.2447,71.1834,Gujarat Coast,50.50,2.913,-0.071,-2.382,20.69,413.72,3.83,8.81,1.127,53.08,0.370,Sand,31.20,56.25,64.64,28.12,5.83,13.39,188.8,926.63,2.14,0.263,51.42,180.6,53.49,31.06,4.31,4.90,1.917,26.22,Fair,26.17,0.727,High,0.742,62.11,Present,Poor,Absent,None,0.007,0.889,Critical,405009.54,Buildings,495825.38,Active,Low,2.89,10.46,27.10,1782837.41,1.02,Daily,0.984,91.1,-22.5
2025-08-18T03:50:15.756Z,21.6309,69.6104,Porbandar,79.48,1.115,0.738,-0.238,38.07,761.41,6.01,18.18,0.392,51.81,0.220,Mixed,54.38,21.85,40.53,10.93,2.97,9.63,181.2,354.64,1.92,0.085,28.61,230.3,52.74,13.67,3.54,3.92,1.061,65.62,Good,55.08,0.448,Moderate,0.332,27.34,Absent,N/A,Absent,None,0.900,0.334,Moderate,752699.22,Roads,206083.98,Standby,Moderate,1.46,5.31,9.23,855732.63,2.10,Weekly,0.932,75.9,-34.7
2025-08-18T03:20:15.756Z,22.2440,68.9650,Dwarka,68.45,1.359,0.413,-1.054,31.45,629.00,5.84,15.10,0.506,59.62,0.348,Silt,45.56,31.64,49.00,15.82,3.73,12.75,182.9,506.27,2.19,0.190,33.99,190.2,50.63,20.29,3.99,3.94,1.106,41.30,Fair,42.63,0.569,High,0.486,40.58,Present,Good,Absent,Recent,0.294,0.582,High,620297.53,Roads,316418.72,Standby,Low,1.74,6.37,15.77,1309549.63,1.78,Daily,0.965,94.4,-31.4
2025-08-18T02:50:15.757Z,22.4527,70.0692,Jamnagar,70.57,1.383,0.364,-0.897,32.73,654.56,5.92,16.93,0.472,56.28,0.399,Silt,47.26,29.51,49.18,14.76,3.56,11.76,200.4,472.20,2.35,0.150,32.71,229.2,48.97,19.01,4.25,3.88,1.216,47.39,Good,44.87,0.585,Moderate,0.381,38.03,Absent,N/A,Absent,None,0.900,0.504,High,645850.56,Roads,295124.53,Standby,Moderate,1.40,6.55,14.06,1115542.80,1.37,Weekly,0.912,71.3,-28.8
2025-08-18T02:20:15.757Z,21.7645,72.1286,Bhavnagar,94.84,0.189,1.067,0.899,47.29,945.71,7.28,24.12,0.084,40.91,0.286,Coral,66.67,5.25,29.25,2.62,1.62,9.54,203.8,84.00,2.10,0.068,18.15,190.1,59.67,4.46,3.04,3.60,0.212,82.11,Excellent,70.21,0.382,Low,0.015,8.91,Absent,N/A,Present,None,0.900,0.139,Low,937001.96,None,52498.37,Standby,High,0.05,0.89,3.23,217164.83,2.20,Monthly,0.916,84.2,-30.0
2025-08-18T01:50:15.757Z,20.9455,70.1910,Veraval,75.35,1.042,0.703,-0.543,35.60,711.91,6.11,16.21,0.396,47.26,0.202,Clay,51.08,24.73,53.71,12.37,3.18,11.95,185.1,395.73,2.29,0.122,29.84,183.7,61.54,16.15,3.96,3.95,1.124,50.09,Good,45.86,0.478,Moderate,0.285,32.29,Absent,N/A,Present,None,0.900,0.416,Moderate,703200.93,Roads,247332.56,Standby,Moderate,1.22,5.72,11.09,1233302.10,1.71,Weekly,0.883,99.6,-29.9
2025-08-18T01:20:15.757Z,23.0009,72.5719,Ahmedabad Coast,61.32,1.922,0.370,-1.582,27.17,543.47,5.37,11.90,0.620,54.69,0.397,Coral,39.85,38.77,62.70,19.38,4.30,12.96,190.0,620.31,2.39,0.231,38.26,211.0,56.21,24.57,4.08,4.36,1.675,43.69,Fair,36.36,0.598,High,0.638,49.14,Present,Fair,Present,None,0.180,0.712,Critical,534765.53,Buildings,387695.39,Active,Low,2.21,8.84,19.87,1432036.15,1.20,Daily,0.937,67.0,-30.5
2025-08-18T00:50:15.757Z,22.2572,71.2171,Gujarat Coast,94.12,0.352,1.032,0.846,46.86,937.16,7.08,22.62,0.095,55.42,0.388,Coral,66.10,5.96,36.76,2.98,1.68,8.87,191.8,95.39,1.94,0.045,18.58,219.9,46.67,4.88,3.30,3.61,0.193,77.43,Excellent,66.70,0.338,Low,0.124,9.77,Absent,N/A,Present,None,0.900,0.141,Low,928454.43,None,59621.31,Standby,High,-0.13,1.57,1.77,107175.31,2.55,Monthly,0.909,85.3,-16.1
